Flight Time (s),Latitude (deg),Longitude (deg),Altitude (km),Roll (deg),Pitch (deg),Yaw (deg),Omega (x) (Body),Omega (y) (Body),Omega (z) (Body),Velocity x (km/s)(J2000),Velocity y (km/s)(J2000),Velocity z (km/s)(J2000),Thrust (kN)(main engines),Mass (tonnes),Thrust to Effective Weight ratio,Mach Number,AoA (in pitch)(deg),AoS(yaw)(deg),AoA (total)(deg),Dynamic Pressure (Kpa),Acceleration with Gravity included (m/s^2)(J2000),Acceleration without gravity (m/s^2)(Body),Load_Factor_Axial,Velocity x (m/s)(J2000),Velocity y (m/s)(J2000),Velocity z (m/s)(J2000),T,P,rho,mu,Re,k,omega
0.533232966283629,-19.9581117457531,148.113603578381,0.032101095488295,0,88.0,64.0,-0.0013580334497058,-0.0035363456109223,0.0017721040085532,-0.240483212045398,-0.365563614407461,-4.55221725778279e-06,468.995523138889,34.4811445222502,1.38986230821364,0.0116654977405679,51.765187209724,30.6377750314026,57.825936530104,9.61540805928289,3.80694119162785,13.601326528226,1.38559719638702,-240.483212045398,-365.563614407461,-0.00455221725778279,287.94134393302,100939.960809045,1.22122842812454,1.78829070846428e-05,29881881.70407292,,
0.586556262911992,-19.9581116817382,148.113603699204,0.0322141113774851,0,88.0,64.0,-0.001357084672632,-0.0035339144828698,0.0017707619620511,-0.240657838348887,-0.365476940346268,-6.15588769384352e-05,468.991848471241,34.4695836871481,1.39031761350702,0.0120298078185004,49.3708981824329,29.597915403256,55.5149047238923,10.2252215611781,3.81136294506733,13.6057702594574,1.38604993742616,-240.657838348887,-365.476940346268,-0.061558876938435196,287.940609337173,100938.607333742,1.22121516858262,1.7882871628845705e-05,29883228.72343085,,
0.639879559540355,-19.9581116116158,148.113603831548,0.0323379629822448,0,88.0,64.0,-0.0013571582828348,-0.0035341454043764,0.0017707547407001,-0.240832655578433,-0.365390148370923,-0.0001186420566549,468.988321097282,34.4580228833905,1.39077366459934,0.0124130322552133,47.1635053275975,28.5812193164688,53.3407501230406,10.8869125520501,3.81579058194441,13.6102202613624,1.38650332189285,-240.832655578433,-365.390148370923,-0.1186420566549,287.939804309917,100937.124107127,1.22120063787193,1.7882832773576053e-05,29884557.091122508,,
0.693202856168718,-19.9581115353836,148.113603975414,0.0324726629657671,0,88.0,64.0,-0.0013582542297831,-0.0035370382444919,0.0017720822772493,-0.241007662788249,-0.365303238755632,-0.0001758018327645,468.984941183889,34.4464621109773,1.39123046274081,0.0128135723605193,45.1277210880049,27.5937505153772,51.2974216368346,11.6006541007298,3.82022414674007,13.614676541808,1.38695735060133,-241.007662788249,-365.303238755632,-0.1758018327645,287.938928768951,100935.510982198,1.22118483454167,1.7882790514847798e-05,29885866.775059976,,
0.746526152797081,-19.9581114530396,148.113604130803,0.0326182240070775,0,88.0,64.0,-0.0013573055119823,-0.0035346073104163,0.0017707402138355,-0.241182862255696,-0.365216209679901,-0.0002330382815455,468.981708897683,34.4349013699086,1.39168800918254,0.0132299510616879,43.2488063783076,26.6397006642826,49.3782338983644,12.366619571892,3.82466367981832,13.6191391086686,1.38741202436559,-241.182862255696,-365.216209679901,-0.2330382815455,287.93798263187,100933.767812178,1.22116775714228,1.7882744848668684e-05,29887157.744957898,,
0.799849449425444,-19.9581113645816,148.113604297716,0.0327746588010341,0,88.0,64.0,-0.0013573791382514,-0.00353483831465,0.0017707329183925,-0.241358253056918,-0.365129061461344,-0.0002903514929208,468.978624405029,34.4233406601843,1.39214630517661,0.0136608130592524,41.5128554202603,25.7217457855127,47.5761659101104,13.1849826140876,3.82910921784654,13.6236079698239,1.38786734399944,-241.358253056918,-365.129061461344,-0.2903514929208,287.93696581617,100931.894450518,1.22114940422549,1.7882695771040404e-05,29888429.97212913,,
0.853172746053807,-19.9581112700076,148.113604476155,0.0329419800648466,0,88.0,64.0,-0.0013584751197971,-0.0035377312847704,0.0017720604034842,-0.241533834278347,-0.36504179443778,-0.0003477415623817,468.975687872117,34.4117799818045,1.39260535197626,0.0141049214755483,39.9069486988046,24.8413643543744,45.8840923314772,14.0559171489007,3.83356079419932,13.6280831331602,1.38832331031676,-241.533834278347,-365.04179443778,-0.3477415623817,287.935878239198,100929.890750817,1.22112977434353,1.788264327795626e-05,29889683.429285713,,
0.90649604268217,-19.9581111693155,148.11360466612,0.0331202005287632,0,88.0,64.0,-0.001357526413341,-0.0035353004215364,0.0017707182584107,-0.241709608223795,-0.364954406840342,-0.0004052085830225,468.972899464842,34.4002193347692,1.39306515083554,0.0145611521587009,38.4192143354753,23.9991100876234,44.2949562740581,14.9795973611877,3.83801843932889,13.6325646065661,1.38877992413113,-241.70960822379502,-364.954406840342,-0.4052085830225,287.934719818222,100927.75656694,1.22110886605026,1.7882587365404482e-05,29890918.090398543,,
0.959819339310532,-19.958111062503,148.113604867613,0.0333093329453841,0,88.0,64.0,-0.0013576000400444,-0.0035355314680419,0.0017707108657868,-0.241885573995011,-0.364866899036386,-0.0004627526595497,468.970259348922,34.3886587190783,1.3935257030097,0.0150284865543479,37.0388286296024,23.1948390043916,42.8018933770365,15.9561976902862,3.84248218111099,13.6370523979351,1.38923718625626,-241.88557399501101,-364.86689903638603,-0.46275265954969996,287.933490470361,100925.491752905,1.22108667790007,1.7882528029364874e-05,29892133.930532273,,
1.0131426359389,-19.958110949568,148.113605080634,0.0335093900868669,0,88.0,64.0,-0.0013586960686473,-0.0035384246027548,0.0017720383150842,-0.242061730701203,-0.364779271407779,-0.0005203739004761,468.967767689863,34.3770981347319,1.39398700975504,0.0155060038315977,35.7559782722877,22.4278940502793,41.3983166401396,16.985892822149,3.8469520451527,13.6415465151638,1.38969509750584,-242.06173070120298,-364.779271407779,-0.5203739004761,287.93219011261,100923.096162919,1.22106320844823,1.7882465265810002e-05,29893330.925725713,,
1.06646593256726,-19.9581108305084,148.113605305183,0.0337203847356141,0,88.0,64.0,-0.0013577473585926,-0.0035359937719786,0.0017706960671723,-0.242238080664309,-0.36469152221994,-0.0005780724103916,468.965424652826,34.36553758173,1.39444907232855,0.015992872759508,34.5618001470199,21.6972523556858,40.0779705403974,18.0688576822905,3.85142805506459,13.6460469661482,1.39015365869319,-242.238080664309,-364.69152221994,-0.5780724103916001,287.930818661898,100920.569651489,1.221038456252,1.7882399070708004e-05,29894509.052903082,,
1.11978922919562,-19.958110705322,148.113605541262,0.0339423297056928,0,88.0,64.0,-0.0013588433770282,-0.0035388869071489,0.0017720234368139,-0.242414621935911,-0.364603652585091,-0.0006358483065946,468.96323040292,34.3539770600725,1.39491189198876,0.0164883436778498,33.4483096228181,21.0016407587179,38.8349617259785,19.2052674294075,3.85591023271374,13.6505537587911,1.39061287063213,-242.41462193591101,-364.60365258509097,-0.6358483065946,287.929376034948,100917.912073171,1.22101241986812,1.788232944001581e-05,29895668.28972703,,
1.17311252582398,-19.9581105740066,148.113605788871,0.0341752378158271,0,88.0,64.0,-0.0013578946851501,-0.0035364561514264,0.0017706811468132,-0.242591356846664,-0.364515660784767,-0.000693701699322,468.961185104831,34.3424165697595,1.39537546999466,0.0169917407882182,32.4083245769736,20.339625072503,37.6637722999709,20.3952974497181,3.86039859842851,13.6550669009917,1.3910727341359,-242.59135684666398,-364.51566078476696,-0.693701699322,287.927862148454,100915.123282894,1.22098509785599,1.7882256369687682e-05,29896808.61457654,,
1.22643582245235,-19.9581104365602,148.11360604801,0.0344191219145432,0,88.0,64.0,-0.0013579683634766,-0.0035366874016813,0.0017706736572068,-0.242768284525763,-0.364427547237948,-0.000751632708469,468.959288923164,34.330856110791,1.39583980760669,0.0175024549037863,31.4353897727688,19.7096780597527,36.5592605119027,21.6391233517774,3.86489317119749,13.6595864006548,1.39153325001817,-242.768284525763,-364.42754723794803,-0.751632708469,287.926276918919,100912.203135656,1.22095648877475,1.7882179855667403e-05,29897930.00641398,,
1.27975911908071,-19.9581102929804,148.113606318679,0.0346739948606119,0,88.0,64.0,-0.0013590643721118,-0.0035395805530046,0.0017720009153122,-0.242945404107181,-0.364339312372323,-0.0008096414560489,468.957542022172,34.3192956831669,1.39630490608597,0.0180199367324256,30.5237044025346,19.1102304096874,35.5166526275455,22.9369209618466,3.86939396882704,13.6641122656833,1.39199441909229,-242.945404107181,-364.339312372323,-0.8096414560488999,287.924620262776,100909.151486766,1.22092659118555,1.7882099893894113e-05,29899032.444765475,,
1.33308241570907,-19.9581101432653,148.11360660088,0.0349398695332929,0,88.0,64.0,-0.0013581157188507,-0.0035371499403633,0.0017706585779226,-0.243122717931147,-0.364250954486451,-0.0008677280586968,468.955944565897,34.3077352868873,1.39677076669471,0.0185436907234348,29.6680543739912,18.5397083210621,34.5315288688306,24.2888663196558,3.87390100808963,13.6686445039816,1.39245624217163,-243.122717931147,-364.250954486451,-0.8677280586968,287.922892096329,100905.968191719,1.22089540365039,1.7882016480299428e-05,29900115.909639798,,
1.38640571233744,-19.9581099874125,148.113606894612,0.0352167588379234,0,88.0,64.0,-0.0013581893854506,-0.0035373812003721,0.0017706509733747,-0.243300225137731,-0.364162474018644,-0.0009258926420455,468.954496718242,34.2961749219522,1.39723739069641,0.0190732694779184,28.8637501002188,17.9965606479484,33.599805600329,25.6951356745234,3.87841430485185,13.6731831234582,1.39291872006988,-243.300225137731,-364.162474018644,-0.9258926420455,287.921092335712,100902.653106133,1.22086292473149,1.7881929610805492e-05,29901180.38146608,,
1.4397290089658,-19.95810982542,148.113607199876,0.0355046756854281,0,88.0,64.0,-0.0013592853904981,-0.0035402743856562,0.0017719781297701,-0.24347792487074,-0.364073871413959,-0.0009841353332752,468.953198642692,34.2846145883615,1.39770477935503,0.0196082687033816,28.1065700267215,17.4792779937388,32.7177153706133,27.155905481879,3.88293387417571,13.677728132017,1.39338185360021,-243.47792487074,-364.073871413959,-0.9841353332752001,287.919220897024,100899.206085994,1.22082915299365,1.7881839281331472e-05,29902225.84109602,,
1.49305230559416,-19.9581096572857,148.113607516671,0.0358036330118775,0,88.0,64.0,-0.0013583367528447,-0.0035378438540994,0.00177063571347,-0.243655819477026,-0.3639851449819,-0.0010424562536956,468.952050502576,34.2730542861153,1.39817293393581,0.0201483226812564,27.3927098013131,16.9864056530406,31.8817859736085,28.6713523999502,3.88745973042192,13.6822795375652,1.39384564357601,-243.655819477026,-363.98514498189996,-1.0424562536956001,287.9172776962,100895.626987425,1.22079408700203,1.7881745487787316e-05,29903252.269721396,,
1.54637560222252,-19.9581094830073,148.113607844997,0.0361136437747627,0,88.0,64.0,-0.0013584104142417,-0.0035380751422615,0.0017706280046386,-0.243833908104891,-0.363896295174814,-0.0011008555331723,468.951052461016,34.2614940152136,1.39864185570507,0.0206931002096426,26.7187367999411,16.5165518986473,31.0888193552988,30.2416532867693,3.89199188733138,13.6868373480118,1.39431009081082,-243.833908104891,-363.896295174814,-1.1008555331723,287.915262649039,100891.915666731,1.22075772532257,1.788164822607512e-05,29904259.648847256,,
1.59969889885089,-19.9581093025827,148.113608184856,0.0364347209418192,0,88.0,64.0,-0.0013595064526181,-0.0035409684562101,0.0017719551072319,-0.244012189905645,-0.363807322450488,-0.0011593333027374,468.950204680774,34.2499337756563,1.3991115459298,0.0212423009808002,26.0815496181313,16.0683927833774,30.3358709340448,31.8669851973926,3.89653035809327,13.6914015712628,1.39477519611782,-244.012189905645,-363.807322450488,-1.1593333027374,287.913175671271,100888.071980534,1.2207200665233,1.7881547492092353e-05,29905247.96028877,,
1.65302219547925,-19.9581091160099,148.113608536246,0.0367668775087222,0,88.0,64.0,-0.001358557777868,-0.0035385378683801,0.0017706125443918,-0.244190667230822,-0.363718225125176,-0.0012178896872228,468.949507324489,34.2383735674435,1.39958200587833,0.0217956523527028,25.4783420925445,15.6406743640402,29.6202297110807,33.54752538124,3.90107515541518,13.6959722152282,1.39524096031054,-244.190667230822,-363.718225125176,-1.2178896872228,287.911016678448,100884.095785568,1.22068110917232,1.788144328172656e-05,29906217.186103266,,
1.70634549210761,-19.9581089232866,148.113608899167,0.0371101264832541,0,88.0,64.0,-0.0013586314798874,-0.0035387693050847,0.0017706047924401,-0.244369339235065,-0.363629003661713,-0.0012765248197166,468.948960554459,34.2268133905751,1.40005323681971,0.0223529064752264,24.9065714085452,15.2322130464574,28.9393994066551,35.2834512796747,3.90562629157202,13.7005492878161,1.39570738420228,-244.36933923506498,-363.629003661713,-1.2765248197166,287.908785586043,100879.98693886,1.2206408518396,1.7881335590860203e-05,29907167.308602642,,
1.75966878873598,-19.9581087244108,148.11360927362,0.0374644808936864,0,88.0,64.0,-0.0013597274798087,-0.0035416625580818,0.0017719317468455,-0.24454820507573,-0.363539658527325,-0.0013352388342134,468.948564532756,34.2152532450513,1.40052524002404,0.022913837733847,24.3639298632748,14.8418945865221,28.2910807548756,37.074940523645,3.9101837784576,13.7051327969355,1.39617446860638,-244.54820507573,-363.539658527325,-1.3352388342134,287.906482309396,100875.745297643,1.2205992930961,1.7881224415367962e-05,29908098.31031531,,
1.81299208536434,-19.9581085193803,148.113609659605,0.037829953786917,0,88.0,64.0,-0.0013587788345887,-0.003539232088403,0.0017705891268797,-0.244727267107476,-0.363450188042273,-0.0013940318582837,468.9483194212,34.2036931308718,1.40099801676239,0.023478240476475,23.8483198801059,14.468672154219,27.6731550174481,38.9221709315016,3.91474762762615,13.7097227504955,1.39664221433619,-244.727267107476,-363.450188042273,-1.3940318582837,287.904106763728,100871.37071937,1.22055643151392,1.7881109751117483e-05,29909010.17396955,,
1.8663153819927,-19.9581083081931,148.11361005712,0.0382065582275391,0,88.0,64.0,-0.0013598748631382,-0.0035421254439093,0.0017719160550362,-0.24490652342548,-0.363360593394884,-0.0014529040299664,468.948225381336,34.1921330480369,1.40147156830676,0.0240459269920191,23.3578319028344,14.1115637679324,27.0836687253403,40.8253205068762,3.91931785032886,13.7143191564053,1.39711062220499,-244.90652342548,-363.360593394884,-1.4529040299664,287.901658864145,100866.863061734,1.22051226566646,1.7880991593969514e-05,29909902.882480793,,
1.91963867862106,-19.958108090847,148.113610466166,0.0385943073024973,0,88.0,64.0,-0.0013589261966424,-0.0035396949461127,0.0017705733438185,-0.245085976386014,-0.363270872906871,-0.0015118554783449,468.948282574507,34.1805729965464,1.40194589593026,0.0246167257123257,22.8907248331535,13.7696493294374,26.5208196229058,42.784567436665,3.92389445754843,13.7189220225755,1.39757969302621,-245.085976386014,-363.270872906871,-1.5118554783449,287.899138525608,100862.22218261,1.2204667941279,1.788086993977649e-05,29910776.41892571,,
1.97296197524943,-19.9581078673399,148.113610886743,0.0389932141089812,0,88.0,64.0,-0.0013589998657439,-0.0035399263644435,0.0017705653897535,-0.245265625151898,-0.363181027053231,-0.0015708863404465,468.948491161678,34.1690129764004,1.40242100090661,0.0251904796119954,22.4454087097308,13.4420674307002,25.9829437662137,44.8000900891238,3.9284774600227,13.7235313569136,1.39804942761294,-245.265625151898,-363.18102705323105,-1.5708863404465,287.896545663013,100857.4479402,1.22042001547458,1.788074478438635e-05,29911630.766557027,,
2.02628527187779,-19.9581076376699,148.11361131885,0.0394032917739823,0,88.0,64.0,-0.0013600989253304,-0.0035428276516489,0.0017718961803815,-0.24544546888492,-0.363091056314572,-0.0016299967539424,468.948851303706,34.1574529875988,1.40289688451097,0.025767044783378,22.0204293605873,13.1280120581749,25.4685037134078,46.8720670119296,3.93306686827773,13.7281471673317,1.39851982677869,-245.44546888492,-363.09105631457203,-1.6299967539423998,287.893880191063,100852.540192808,1.22037192828279,1.7880616123636395e-05,29912465.908746883,,
2.07960856850615,-19.9581074018347,148.113611762487,0.039824553434737,0,88.0,64.0,-0.0013591442060486,-0.0035403814334624,0.0017705454718248,-0.245625509952516,-0.363000959007181,-0.0016891868498202,468.949363161068,34.1458930301418,1.40337354801907,0.0263462891665096,21.6144547913979,12.8267292856275,24.9760777371746,49.0006769304293,3.93766269264224,13.7327694617386,1.39899089133663,-245.625509952516,-363.000959007181,-1.6891868498202,287.891142024396,100847.498799067,1.220322531131,1.788048395335943e-05,29913281.829020943,,
2.13293186513452,-19.9581071598324,148.113612217653,0.0402570122489706,0,88.0,64.0,-0.0013592208945378,-0.0035406207536371,0.001770541366162,-0.245805747511931,-0.362910735617703,-0.001748456766935,468.950026894004,34.1343331040291,1.40385099270769,0.0269280914161335,21.226263100595,12.5375140201853,24.5043499861374,51.1860987458536,3.94226494327128,13.7373982480437,1.39946262209996,-245.805747511931,-362.910735617703,-1.748456766935,287.888331077515,100842.323617824,1.22027182259875,1.7880348269380384e-05,29914078.511026733,,
2.18625516176288,-19.9581069116608,148.113612684348,0.0407006813930348,0,88.0,64.0,-0.0013603169334829,-0.0035435142155787,0.0017718681198859,-0.245986180734922,-0.362820386627402,-0.0018078066446478,468.950842662482,34.122773209261,1.40432921985453,0.027512339889955,20.8547317374459,12.2597068463519,24.0521015216368,53.4285115335806,3.94687363016299,13.7420335341565,1.39993501988188,-245.98618073492202,-362.820386627402,-1.8078066446477998,287.885447264806,100837.01450816,1.2202198012668,1.7880209067517196e-05,29914855.938527517,,
2.23957845839124,-19.958106657318,148.113613162571,0.0411555740665644,0,88.0,64.0,-0.0013593682270575,-0.003541083693009,0.0017705251692245,-0.24616681198066,-0.36272991035873,-0.0018672366155858,468.951810626265,34.1112133458373,1.40480823073844,0.028098931744199,20.4988279419627,11.9926909978075,23.6182021582314,55.7280945414405,3.95148876317583,13.7466753279883,1.40040808549575,-246.16681198066001,-362.72991035872997,-1.8672366155858,287.882490500503,100831.571329341,1.22016646571667,1.7880066343579097e-05,29915614.095385477,,
2.29290175501961,-19.9581063968019,148.113613652322,0.0416217034840956,0,88.0,64.0,-0.0013594419137094,-0.0035413152359821,0.0017705170516516,-0.246347640419136,-0.362639307296244,-0.0019267468201128,468.952930944797,34.0996535137581,1.40528802663903,0.0286877721241479,20.1576002254506,11.7358894756116,23.2016030392979,58.0850271880968,3.956110352039,13.7513236374487,1.40088181975474,-246.347640419136,-362.639307296244,-1.9267468201128,287.879460698743,100825.993940913,1.22011181453158,1.7879920093369264e-05,29916352.965573516,,
2.34622505164797,-19.9581061301105,148.113614153601,0.0420990828769282,0,88.0,64.0,-0.0013605409496881,-0.0035442165411151,0.0017718476267271,-0.246528665219096,-0.36254857792942,-0.0019863373990598,468.954203777217,34.0880937130233,1.40576860883679,0.0292787734388335,19.8301707681259,11.4887623231762,22.8013298830434,60.499489061403,3.96073840636536,13.7559784704466,1.40135622347193,-246.528665219096,-362.54857792942005,-1.9863373990598,287.876357773556,100820.282202689,1.2200558462963,1.787977031268433e-05,29917072.53316571,,
2.39954834827633,-19.9581058572417,148.113614666406,0.0425877254987136,0,88.0,64.0,-0.0013595862148918,-0.0035417703611772,0.0017704967142369,-0.246709888749807,-0.362457720573306,-0.0020460084864268,468.955629282445,34.076533943633,1.40624997861327,0.0298718547103516,19.5157286256739,11.2508040623289,22.4164768385651,62.9716599167882,3.96537293566454,13.7606398348921,1.40183129746051,-246.70988874980702,-362.457720573306,-2.0460084864268,287.873181638828,100814.435974676,1.21999855959644,1.7879616997312633e-05,29917772.782317005,,
2.45287164490469,-19.9581055781936,148.113615190738,0.0430876446180046,0,88.0,64.0,-0.0013596628874108,-0.00354200971727,0.0017704924043718,-0.246891310174885,-0.362366735722336,-0.002105760223927,468.957207619069,34.0649742055872,1.40673213725078,0.0304669409893709,19.2135236501159,11.0215412904379,22.0462008961002,65.5017196756903,3.97001394934972,13.7653077386938,1.40230704253348,-246.891310174885,-362.36673572233605,-2.105760223927,287.869932208348,100808.455117174,1.21993995301938,1.7879460143036388e-05,29918453.69727704,,
2.50619494153306,-19.9581052929642,148.113615726594,0.0435988535294309,0,88.0,64.0,-0.0013607588984259,-0.0035449031844246,0.0017718189396859,-0.247072928672215,-0.362275623865048,-0.0021655927536498,468.958938945502,34.0534144988858,1.40721508603288,0.0310639628294699,18.9228610421504,10.8005304354781,21.6897168000884,68.089848423931,3.97466145675074,13.7699821897626,1.40278345950413,-247.072928672215,-362.27562386504803,-2.1655927536498,287.866609395737,100802.339490638,1.21988002515299,1.7879299745628356e-05,29919115.262359142,,
2.55951823816142,-19.9581050015514,148.113616273976,0.0441213655387983,0,88.0,64.0,-0.001359810192356,-0.0035424727402644,0.0017704758087653,-0.247254746602062,-0.362184383321233,-0.0022255062108454,468.960823419771,34.0418548235289,1.40769882624371,0.0316628558137564,18.6430964624261,10.5873556638204,21.3462924180441,70.7362264102445,3.97931546711595,13.7746631960068,1.40326054918536,-247.254746602062,-362.184383321233,-2.2255062108454,287.863213114543,100796.088955858,1.21981877458733,1.7879135800856362e-05,29919757.461970456,,
2.61284153478978,-19.9581047039533,148.113616832881,0.0446551939733326,0,88.0,64.0,-0.0013609092296897,-0.0035453741131558,0.0017718062367374,-0.247436762076016,-0.362093015309051,-0.0022855007408012,468.962861199662,34.0302951795165,1.40818335916846,0.0322635601280484,18.3736316381415,10.3816269341264,21.0152445223652,73.4410340446813,3.98397598962327,13.779350765335,1.40373831239019,-247.436762076016,-362.093015309051,-2.2855007408012002,287.859743278177,100789.703373844,1.21975619991353,1.7878968304480218e-05,29920380.280584943,,
2.66616483141815,-19.958104400168,148.11361740331,0.0452003521816805,0,88.0,64.0,-0.0013599574809867,-0.0035429357716123,0.001770459074188,-0.247618977460775,-0.362001518142617,-0.0023455764795008,468.96505244271,34.0187355668485,1.40866868609331,0.0328660201755296,18.1139104091862,10.182978189876,20.6959349461141,76.20445189705,3.9886430333865,13.7840449056568,1.40421674993167,-247.618977460775,-362.001518142617,-2.3455764795008,287.856199799912,100783.182605821,1.21969229972373,1.7878797252251667e-05,29920983.702738795,,
2.71948812804651,-19.9581040901934,148.11361798526,0.0457568535292521,0,88.0,64.0,-0.001360028104422,-0.0035431594400411,0.0017704467186906,-0.247801391933748,-0.361909892314661,-0.002405733570533,468.96739730614,34.007175985525,1.40915480830529,0.03347018422842,17.8634151648665,9.99106568261779,20.3877670774665,79.0266606954325,3.99331660745907,13.7887456248808,1.40469586262275,-247.801391933748,-361.90989231466096,-2.405733570533,287.85258259291,100776.526513289,1.21962707261171,1.7878622639915687e-05,29921567.713039815,,
